track_id,spotify artist_name,spotify track_name,spotify valence,energy,i guitar,o slow,i drums,o fast,i piano,i synth,o loud,i flute,i sitar,o solo,i choir,o beats,o quiet,i no voice,i strings,i voice,i harp,g TSNE1,g TSNE2
16UKw34UY9w40Vc7TOkPpA,Orjan Nilsen,Nothing Here But Love,0.551,0.7242912313810287,0.06337154,0.002421013,0.02912753,0.17370152,0.0054583754,0.009119243,0.1407007,0.00015057143,0.00208734,0.0011978559,0.00030019552000000004,0.029231530999999998,0.000115010835,0.0166006813,0.00313439962,0.1091980098,0.00118595633,0.47401357,0.72284275
7AgDITo8BVDoh2bXj2psYA,Burbank,Waiting for U,0.422,0.5045590525525154,0.0069399117,0.07888062,0.06732096,0.01051443,0.0041257446,0.05521325,0.0030937532,0.0018319149,0.00033257826,0.000110596906,4.9281828e-05,0.19616104,0.0038478239,0.045464018,0.0008891061275,0.1064518487,5.90464058e-05,0.38052934,0.32567978
3NXnKCNwFNk6xVYEZE2Tmu,Messiah,Bien De To,0.376,0.5915096299708377,0.011204028,0.0032395676,0.030663513,0.042385075,0.0006497416,0.021530366,0.018222753,0.00011726592,0.0021688428,0.00027776684,0.00095497186,0.077628581,0.00039179060000000003,0.0111692134,0.000735323378,0.12891144164999999,4.9805683e-05,0.7899615,0.36064452
7B1he5MaIXjreL2R4qOa6h,Dirty Projectors,Blue Bird,0.529,0.6302866484665121,0.022438522,0.014920107,0.050307874,0.017046118,0.0030860996,0.026512254,0.024289066,0.0026052382,0.001364987,0.00028717017,0.00050118772,0.098844653,0.001106961,0.0240183673,0.00196627926,0.21275145350000002,6.2148153e-05,0.44672513,0.4922487
2XhJpVPyqhDU0EPDAIBpwe,Code Orange,The Hunt (feat. Corey Taylor),0.228,0.9396340105750072,0.019016368,0.0004940284,0.014470997,0.03771842,7.277294e-05,0.00066977687,0.27014157,6.4950323e-06,3.9306073e-05,4.4876822e-05,1.06087428e-06,0.00164119885,1.7537356e-05,0.0046027027,4.5608468600000004e-05,0.01403529442,9.401579599999999e-08,0.4325205,0.9772558
5iz6oTqd2Xu0FLdTwom6mK,Trevor Hall,Free,0.637,0.5093860748318145,0.037852783,0.015611443,0.025628202,0.023975752,0.0075813886,0.01666555,0.062123932,0.0026131445,0.013097325,0.0009099704,0.0038562749999999997,0.010360014,0.0023753739,0.0166681417,0.0105662025,0.2502656295,0.0014478249899999998,0.31651074,0.49645585
5eyPkSDWFQNnnkZhFfE6Yo,Lake Street Dive,Good Kisser - Recorded at Spotify Studios NYC,0.691,0.4783071985955623,0.045593597,0.009967852,0.0651097,0.023382623,0.0026334717,0.012927352,0.019829229,0.00019741253,0.0010010897,0.0011540442,0.00010527135,0.0382639225,0.00115392588,0.0180287121,0.006003267207,0.257804519,0.00022288027,0.35538727,0.6525461
0aNAiwG9kCxFKCJVbo6B1J,Sleeping At Last,"July 27, 2018: Total Lunar Eclipse",0.156,0.3879830884128685,0.013789361,0.1176653,0.006462196,0.004490867,0.011100122,0.07052648,0.0053711017,0.0070335357,0.0040170015,0.0018807077,0.0090007926,0.0045296385,0.0280982705,0.048992808000000006,0.045645341400000004,0.04769441275,0.0031796125,0.34978113,0.25709727
1QozDHVFxNin5IQvFG7HZ8,Xavier Wulf,Homecoming (feat. Bankroll Rico),0.6809999999999999,0.5849597016838577,0.01848484,0.0027101962,0.032811128,0.03682152,0.00057556474,0.043806806,0.008131588,0.001193623,0.00087238295,0.00048719888,7.2018958e-05,0.10309477,0.00015682519,0.0191356492,0.001408763474,0.034084635599999996,9.6474465e-05,0.9572667,0.3469224
6WclEbHlipCKMaPsG8Ii1k,Xavier Wulf,Eastside Sliding (feat. idontknowjeffery & Chris Travis),0.833,0.6680598656890486,0.009845531,0.0040271766,0.03624508,0.04461945,0.0009861429,0.048312284,0.0028754033,0.0004020964,0.00041053735,0.00079961563,5.9392335e-05,0.17322619,0.0005568371800000001,0.0280198,0.001199068331,0.0408811333,5.4265837999999995e-05,0.8774899,0.31532001
5DmhuZg7dwVaA0XUlxxVVu,Armin van Buuren,Our Origin (ASOT 874) [Tune Of The Week],0.118,0.4124668177342634,0.02980516,0.027726797,0.0136758275,0.033301834,0.0023645563,0.086062364,0.07264547,0.0003696967,0.0060577723,0.0010693298,0.000242144984,0.0117385586,0.0045802342,0.042246397000000005,0.0078157316,0.06601693260000001,0.00097566178,0.6011586,0.28241986
3Rx1zM3nDFQzAOYg9Hd0D4,Beatsole,Shanti (ASOT 874),0.106,0.4416259564234632,0.025872195,0.027536899,0.034255557,0.050056577,0.0062561263,0.0806069,0.07822293,0.0014567748,0.008614943,0.002178652,0.00111972386,0.0165920869,0.008506203,0.057368419,0.020601971,0.0498680237,0.0039125446,0.3879273,0.30608106
6F5J2WFkygpTK89V7ovVB1,Ferry Corsten,I Love You (ASOT 874),0.62,0.5328581003265719,0.007927151,0.0015460401,0.070731,0.03833722,0.000554733,0.02870761,0.015704282,4.7960993e-06,0.00045414362,9.8607066e-05,4.0507102e-07,0.070007484,0.00020083796,0.016120198,0.000162194958,0.009436500569999999,1.10976875e-05,0.9783465,0.3536905
6cVeUZciqheFBEaJ4haQdJ,Audien,Higher (ASOT 874),0.0655,0.5741415816008038,0.042391416,0.012315741,0.050932053,0.05758792,0.0020050474,0.042616352,0.02182998,0.0010324392,0.0028711876,0.0021506962,0.0004884918,0.074069386,0.0039553179,0.047430863000000004,0.012684704100000001,0.0235200433,0.0011649262,0.82413244,0.42852846
74pdubLPY21sp8poN4Jxoi,Elevven,Heartbeat Tonight (ASOT 874) [Progressive Pick],0.102,0.4982264807762011,0.027645607,0.03772855,0.015511072,0.03681806,0.008602659,0.099585526,0.05797941,0.0018544823,0.008593694,0.002622283,0.00060359382,0.015968051,0.0056888622,0.055180824,0.019897922300000002,0.0577133806,0.0042714097,0.45405084,0.29651517
0ehIsKEuHfqMLo4Z06ghys,Denis Kenzo,Sweet Lie (ASOT 874) [Future Favorite],0.122,0.574842424382891,0.0015953563,0.004478281,0.019929819,0.06956667,0.00034480027,0.036028456,0.032630756,0.000100768986,0.00031673606,9.1581795e-05,1.7659538e-05,0.0577404615,0.00085276226,0.0263512995,0.00015389162710000001,0.0191920664,7.1945867e-06,0.9502335,0.32705846
6PqVd4RkjnOTroZI6C4WW0,ARTY,Tim (ASOT 874),0.326,0.453084229098839,0.017098354,0.011167339,0.023068428,0.10750131,0.011788213,0.08718864,0.037677,0.00025132598,0.001969246,0.0008241029,2.0614063000000002e-05,0.0565348785,0.0029626332999999998,0.06090074,0.001935845303,0.02333960985,0.00072904842,0.6478166,0.2865762
0bh4eFCAXeWDaFBr2aHtuP,Davey Asprey,Azile (ASOT 874),0.446,0.5451187921442362,0.067869924,0.022814369,0.04438686,0.05852202,0.0040453337,0.05503818,0.043554407,0.0035807795,0.0059103477,0.0027473343,0.00033699941000000003,0.0319829055,0.0078701312,0.059416955,0.00941273348,0.05821216700000001,0.0028285447,0.4535505,0.31417048
7915iolh0QvdpvSIiAj3h4,ARTY,Rain (ASOT 874),0.0694,0.5272185513096753,0.009560219,0.012695944,0.02189782,0.07921625,0.0034092886,0.07296811,0.052860595,0.0012883786,0.0018600742,0.0008325042,0.00070118282,0.047838765,0.0034408827,0.058303507000000004,0.0117997082,0.0347348868,0.0007662565500000001,0.65172863,0.2867656
1F71wFfIO5MMcD5YRIgAi8,ARTY,Sunrise (ASOT 874),0.22,0.5490730654030374,0.016814549,0.010693436,0.024841042,0.069454394,0.001981738,0.06795232,0.034753986,0.0007859612,0.00266071,0.0005126151,8.195205399999999e-05,0.064883191,0.0029055655,0.039433715,0.001935626865,0.033650302300000004,0.00024907306,0.82282263,0.43012792
2yB5GBaK8C2zsKLlHV4ND3,Neffex,Climb,0.949,0.6769244209843608,0.00958089,0.007852661,0.03209051,0.09150183,0.003855374,0.04868903,0.076399714,7.2195566e-05,0.002058006,0.00017591551,9.4490786e-06,0.06797238,0.00029919296,0.048232325799999996,0.0009464721896,0.09487174055,8.4620975e-06,0.5585749,0.525071
6clAqlVyqTibiYdZENHbg9,Armin van Buuren,"A State Of Trance (ASOT 874) - Track Recap, Pt. 1",0.821,0.4915726734297622,0.013833206,0.003706292,0.030693514,0.047920834,0.00077989144,0.01876659,0.019286014,0.0014053528,0.0037683947,0.0008437802,0.0009880732700000001,0.051830333,0.0014941703,0.0159063786,0.00199878289,0.1257062046,0.000540600795,0.79397047,0.38464665
3wEVmwMEPENPXaWgW2hAyR,Armin van Buuren,"A State Of Trance (ASOT 874) - Track Recap, Pt. 2",0.725,0.542139056857987,0.004127516,0.0036385506,0.019296536,0.025464846,0.00047038996,0.021050198,0.013463747,0.00022717878,0.0007207377,0.00013967956,0.000115406637,0.065434667,0.0007330995299999999,0.012950744699999999,0.000334553493,0.09419375255,2.1730991e-05,0.9263465,0.34272498
7ETDWSQx083kZ1oybLDGzS,Armin van Buuren,"A State Of Trance (ASOT 874) - Track Recap, Pt. 3",0.599,0.5300522299657192,0.0056645866,0.0030873527,0.03442399,0.071994804,0.00090562855,0.015704067,0.02017517,0.0012258549,0.0030480812,0.0006854936,0.0008182643000000001,0.058501997,0.00091554056,0.0179494784,0.0025385644099999998,0.0915556457,0.0009577105900000001,0.886749,0.36830717
08RRNkA508ClDTE0QYqDYn,Armin van Buuren,A State Of Trance (ASOT 874) - ASOT Live From Tommorowland 2018 Announcement,0.953,0.5176271042763525,0.0010126611,0.0042542918,0.016976245,0.034464538,0.0004039306,0.020324323,0.017265774,0.00033969412,0.0002399127,0.00011485515,9.6980933e-05,0.062082749,0.00084314771,0.0150233593,0.000455203474,0.07062044335,9.4535926e-06,0.95809764,0.33583105
7frbTr9qYVdeXjUUC6HwOj,Armin van Buuren,"A State Of Trance (ASOT 874) - Coming Up, Pt. 3",0.703,0.5584245548768629,0.0019186105,0.0034443336,0.021500124,0.054474138,0.0006960827,0.02963424,0.032932952,0.00027306893,0.0005475035,0.00013009741,8.983488100000001e-05,0.105536883,0.00074381725,0.029710984000000003,0.000401731182,0.0446500829,2.3466557e-05,0.91656417,0.34190217
6CHzMqs0evRZb9bczFWnyM,Vincent de Moor,Fly Away (ASOT 874) - KhoMha Remix,0.304,0.5331409446395554,0.039083242,0.029848523,0.02881472,0.04672835,0.005598046,0.0655502,0.0545041,0.0017190427,0.014827884,0.0047835517,0.00118159255,0.0243430097,0.0110040191,0.06108702699999999,0.01634781744,0.07308017075,0.0048237061,0.4470138,0.32028776
1h8QJnnfhkpGDq1wLw6Wa9,Rub!k,Breathe Deep (ASOT 874),0.109,0.5303983189790629,0.019081058,0.0066180467,0.036403257,0.17911892,0.003038244,0.03935864,0.075521685,0.0006379099,0.0033820062,0.00244772,0.00019499545,0.028353729,0.0026496289,0.051752187,0.00777900778,0.02526391315,0.00274154972,0.6322527,0.53587645
753SBYPEiJG9wTkXBSgMce,Xavier Wulf,Wake Walker,0.2269999999999999,0.6198902118274014,0.0015957616,0.0039834566,0.01918323,0.00782049,0.00020344373,0.062734134,0.0037697188,0.00016170664,7.520939e-05,6.509051e-05,5.6805367e-06,0.084064735,0.000120412294,0.010643031399999999,0.0001740256012,0.012790323214999998,1.40813431e-06,0.9932964,0.36433825
0gP7v27ftkscMDsg8LblW1,Gareth Emery,Saving Light (ASOT 874) [Service For Dreamers],0.0587,0.4953084800324413,0.020142866,0.03882827,0.017348958,0.04355752,0.0058707376,0.08440287,0.07867534,0.0011989689,0.008294509,0.0038632418,0.00141909794,0.015337468,0.0098870673,0.08228571500000001,0.023296608499999996,0.05749411155,0.0050927537,0.38018793,0.30639452
69LlMR6xB0ZzWMd8JfPmed,Armin van Buuren,"A State Of Trance (ASOT 874) - Coming Up, Pt. 2",0.536,0.4945003564421612,0.01691139,0.0573907,0.039220545,0.036295738,0.0074765724,0.027899222,0.01713363,0.0032551452,0.0021671657,0.0014478602,0.0038894531,0.065248181,0.0167444203,0.0302946855,0.0151887676,0.10583979469999999,0.00118065387,0.67685777,0.43201977
55gqdKiMHGSZ2vyyL8HMAs,Fatum,Petra (ASOT 874),0.146,0.4799740445864917,0.012633842,0.013631511,0.031334486,0.14622411,0.008452371,0.06709477,0.047375772,0.0008047379,0.0034647568,0.00266964,0.00053666417,0.038121065999999995,0.0050056693,0.0623843415,0.0102136717,0.026125945900000003,0.00217427308,0.47255042,0.29172334
7vbF57ErhjDbuyrNoq24K0,Alex Sonata,I'll Be Your Light (ASOT 874),0.126,0.4625157794821221,0.022147315,0.042439304,0.02148761,0.029622143,0.0046506305,0.08938957,0.0650281,0.0019467043,0.008536286,0.0017366878,0.0015079804599999998,0.0150916397,0.0109068602,0.061363320000000006,0.0154515561,0.056989186149999996,0.0025317801,0.38383728,0.30883995
0P2U58g8RHQ51exzBZglwu,Armin van Buuren,"A State Of Trance (ASOT 874) - Interview with ARTY, Pt. 1",0.759,0.4848131061314912,0.052762117,0.00681704,0.04215817,0.025619794,0.0015899786,0.011393973,0.013119503,0.0008122757,0.00867703,0.0009779123,0.0012930625,0.041515762,0.0020360815,0.0160799173,0.00424996677,0.24577346249999998,0.00029430630000000003,0.44002718,0.46806824
15XCwvNmzx7NhUmHWwvYEV,Specific Slice,Inception (ASOT 874),0.251,0.6445301864677215,0.006572534,0.011346981,0.034865525,0.094443865,0.0015757104,0.039589807,0.06031467,0.0005356644,0.0029274086,0.0014856539,0.00062126035,0.062758391,0.0044964524,0.058194143,0.006054388619999999,0.027026925950000003,0.00100924,0.6718046,0.52457535
7BOPIDwfcZxrijQsmmIJNm,Andy Moor,There Is Light (ASOT 874) - A.R.D.I. Remix,0.0536,0.5880288514865756,0.00057479093,0.0029533939,0.0093093775,0.089980595,0.00023250021,0.03536217,0.008772567,0.00015580002,0.00091104733,0.00011360413,1.2133713000000001e-05,0.066884446,0.0015245216999999998,0.02636373,0.0004241906152,0.01534838085,6.4657638e-05,0.95978403,0.4186693
2vHpodBjzmquS1otuCN9Ra,Xavier Wulf,A Day's Routine - Interlude,0.139,0.6469865209245538,0.00011498304,0.0023945703,0.023029333,0.029789407,0.0002552414,0.058827937,0.0008712068,0.00038799076,2.6406399e-06,1.2861379e-05,2.1132785100000001e-07,0.101527824,0.00047787193,0.0275247895,5.8767399235499994e-05,0.006810044292,1.16954892e-06,0.9974498,0.38301826
4b015GCZ0TsIGAx5NpDs7I,Armin van Buuren,"A State Of Trance (ASOT 874) - Coming Up, Pt. 1",0.706,0.5553840067941137,0.012256745,0.0058310213,0.031102275,0.06333504,0.0009023555,0.023995789,0.032943293,0.0010358106,0.0011540222,0.00047592574,0.00031331427,0.064370559,0.0013402091,0.025166445000000003,0.00179458545,0.10345302345000001,0.000154808825,0.7992362,0.3893884
38OiUD6l3Tm1jgSLGC9GNH,Armin van Buuren,"A State Of Trance (ASOT 874) - Interview with ARTY, Pt. 2",0.867,0.4324649029747859,0.027876478,0.011182258,0.022117456,0.019092027,0.00244689,0.011938638,0.008233225,0.0022368059,0.0021598404,0.0016127989,0.0035783686,0.033659263999999994,0.0035758885,0.0124283826,0.0084124592,0.25609885225,0.0006136021199999999,0.5585942,0.45185548
5BCnkUBpOza5RMvAc7hhhW,Hamzeh,Frostbite (ASOT 874),0.214,0.5094684697777978,0.013240027,0.0112128,0.055632867,0.124940045,0.004778714,0.05155805,0.049360108,0.00043385627,0.007260078,0.001950601,0.00036602297,0.031676851,0.0041969317,0.047638641999999995,0.0065825818,0.0320477248,0.0028974581,0.5723652,0.2859395
6d4kE5Kz6ZD4XNrItzdG2m,MaRLo,Haunted (ASOT 874) - Avao Remix,0.0844,0.5988454828933305,0.013042974,0.008476313,0.09426541,0.06709773,0.0021441653,0.03684361,0.019059563,0.00041324247,0.0046920613,0.001368208,4.7275539999999994e-05,0.10621699500000001,0.0027010071,0.043417604,0.002070093349,0.02490091355,0.00116809414,0.79848903,0.40638155
3VxbUOrzirMCahEIsA1d6V,Armin van Buuren,A State Of Trance (ASOT 874) - Intro,0.341,0.5678913948959001,0.008644652,0.019343356,0.04422021,0.07450228,0.004642851,0.04264382,0.07841898,0.0013126743,0.006783782,0.0023955738,0.0009413567,0.049077067,0.005110984,0.053115169500000003,0.0093431319,0.06272585015000001,0.0029544819,0.47414398,0.2991919
7n0tdLess1KeIFAHGH0fVM,Armin van Buuren,"A State Of Trance (ASOT 874) - Interview with ARTY, Pt. 3",0.907,0.4537500260562295,0.042387526,0.008861065,0.035749573,0.025375247,0.0027075277,0.011310425,0.011828802,0.001869871,0.002667512,0.0023900848,0.004209107,0.0412462265,0.002506338,0.0144082906,0.010462953899999999,0.23134391475,0.00051372221,0.5552066,0.45296714
5F1lGLl5wpnhC3y8cYMpho,Armin van Buuren,"A State Of Trance (ASOT 874) - Coming Up, Pt. 4",0.721,0.5350606549320622,0.011954217,0.0064676506,0.040195607,0.10912535,0.0033909448,0.028378779,0.040582206,0.0018705035,0.0041931383,0.0016254098,0.0007609118799999999,0.050187629000000004,0.00183731335,0.033920970200000004,0.0125597647,0.076470406,0.00301270687,0.7154874,0.3937849
7ftu8yJOfPaM6T8wE81Mt8,Armin van Buuren,"A State Of Trance (ASOT 874) - Interview with ARTY, Pt. 4",0.918,0.4604726678608655,0.042210553,0.010286622,0.023037685,0.016148997,0.0028434945,0.013961639,0.008392484,0.0014205883,0.0024829714,0.0019550496,0.003973142,0.0320962,0.0033411985,0.013834187599999999,0.0128577842,0.2526539205,0.00070202275,0.55533963,0.45207116
3HRLlKWdmzXfAmbcrOkevH,Adam Ellis,An Ember In The Ashes (ASOT 874),0.1159999999999999,0.5391066515816707,0.006231777,0.009990625,0.014998883,0.08602169,0.0035681874,0.08870941,0.045202807,0.0004032961,0.0069173207,0.0018132153,0.00039581087,0.032056776,0.003785006,0.048343886,0.005097463070000001,0.03407126225,0.0018827211,0.75425446,0.25985008
4mAMQYAVYgogB0aKVC6TIp,Maarten de Jong,Cast Iron (ASOT 874),0.152,0.4645258366634418,0.0121836625,0.049688697,0.11677401,0.04119013,0.0075824815,0.06653863,0.012463995,0.0033392406,0.032254715,0.0011097371,0.00080546905,0.030568358,0.0230343205,0.072410522,0.012345874570000002,0.02684006805,0.0026106574399999997,0.39702183,0.3261594
6c6yKJwLGzXOu0vEakOH13,Armin van Buuren,A State Of Trance (ASOT 874) - Contact 'Service For Dreamers',0.6459999999999999,0.5138135214547023,0.008798743,0.002931805,0.018654276,0.070507675,0.0010302869,0.018698065,0.010118259,0.0007000629,0.0008791059,0.00062174036,0.00050133375,0.048274994,0.00096089018,0.0155831708,0.00301058394,0.11465294795,0.00030059719,0.8784905,0.34297803
1S0RxwsyXIzBEgFjSm5kSR,Armin van Buuren,"A State Of Trance (ASOT 874) - Track Recap, Pt. 4",0.698,0.5721583583073501,0.004078075,0.0027717121,0.03134399,0.12456076,0.0011989665,0.021799693,0.021970117,0.0006825048,0.0035753085,0.0009270102,0.00051424073,0.063434374,0.00143179695,0.0240477794,0.00233368155,0.041265717,0.0012369674,0.9135841,0.38295668
2VcMphlgKGvL1qkYGc8x6U,Jeremy Vancaulart,Hurt (ASOT 874),0.0398,0.4871804875811555,0.045856472,0.0145056555,0.034893192,0.107927494,0.005162873,0.046486367,0.053031407,0.0017519653,0.012509599,0.003918875,0.00039529241,0.0260367567,0.006726596999999999,0.049330657,0.011682464500000002,0.08425250039999999,0.0023697703,0.44796684,0.32388848
4Z2PSznN20oTgid0Oipjcg,Armin van Buuren,"A State Of Trance (ASOT 874) - Coming Up, Pt. 5",0.391,0.5579941004465856,0.012632891,0.007263975,0.038564477,0.048593488,0.0013525354,0.021651505,0.023780419,0.0020534545,0.0041410346,0.0012483866,0.00168992644,0.060366859999999994,0.0026460187,0.026486578599999998,0.00416458428,0.10914838035,0.0010128764,0.78252137,0.39032438
4Qx6U2LJUc7BsRJdeJtofE,Armin van Buuren,"A State Of Trance (ASOT 874) - This Week's Service For Dreamers, Pt. 1",0.575,0.5102769889171713,0.017423963,0.006387906,0.0152515285,0.015274071,0.0028491167,0.014116889,0.0054768175,0.0012145524,0.0017667734,0.001375928,0.00058323154,0.037565407499999995,0.00185025167,0.0119987075,0.00620428806,0.25410104950000006,0.00086567216,0.65262616,0.43867427
6m7oudpYFspprKzxVAEr6q,Monada,Sunbeam (ASOT 874),0.12,0.4112898004900767,0.03654066,0.028243886,0.024138521,0.047387205,0.01107175,0.070698984,0.08091837,0.0017181769,0.019761404,0.0047063837,0.00094352168,0.014455729300000001,0.009814008499999999,0.06123904,0.0282050993,0.06436368025,0.007733799899999999,0.4267614,0.33133796
6YAL6PEqjMuZQ7KTLD8W4q,Armin van Buuren,We Control The Sunlight (ASOT 874) - Dan Stone Remix,0.206,0.5889631053372234,0.0052565266,0.006626616,0.01560454,0.15775894,0.0024767013,0.04085451,0.045573473,0.00026221317,0.0036317431,0.0011264532,7.1364477e-05,0.0480838616,0.00187569,0.043748769,0.0031871745850000003,0.015421382830000002,0.0014080014,0.8653013,0.3944636
7jaWLAOLee9FTHwpCT6Ktr,Armin van Buuren,"A State Of Trance (ASOT 874) - This Week's Service For Dreamers, Pt. 2",0.585,0.5046652188536819,0.015079746,0.0039652134,0.020130755,0.025991805,0.0010318835,0.012507868,0.010720562,0.0017165652,0.00226848,0.0010071466,0.0011613227,0.04149002,0.0014820099,0.011915618900000001,0.004760614880000001,0.23280174699999998,0.00064214141,0.6555681,0.43609458
1n5fuPLpUn9U5uqJGWfV7L,Armin van Buuren,"A State Of Trance (ASOT 874) - This Week's Service For Dreamers, Pt. 3",0.309,0.494098691451894,0.010925897,0.029705029,0.02307895,0.028391993,0.004433092,0.020050464,0.011499649,0.0017132108,0.0017939289,0.0006799325,0.00128169945,0.043317166,0.0062792818,0.0173542427,0.0044430722,0.14973178339999998,0.00049934548,0.7792453,0.37994123
65xGXbgdMo3KZGMrcbLNuE,John Askew,On The Rocks (ASOT 874),0.33,0.5981988699622165,0.0007698243,0.00042081464,0.014256283,0.30990276,0.0006082395,0.010757624,0.030615924,6.886794e-06,0.00032018177,0.00016993811,1.7579832e-06,0.0407872417,7.4145975e-05,0.025440333,0.0004743323695,0.00289516987,7.6300179e-05,0.9384131,0.39452896
4XG9o1DYkfDf4q5olv04ca,Armin van Buuren,Missing (ASOT 874) - Jorn van Deynhoven Remix,0.081,0.5449639408442464,0.011122648,0.006765941,0.033262745,0.1685699,0.003286302,0.03948008,0.08366547,0.00039473714,0.0026857106,0.0027359426,0.00012451362,0.036524224,0.0023206462,0.059113096999999996,0.00462482687,0.02036230025,0.0018732908199999999,0.6451906,0.5295583
7EzEEmLfztTRDMLqSDE5Dk,MaRLo,Always Be Around (ASOT 874) - Pinkque Remix,0.0373,0.4470443743165988,0.017143972,0.0517568,0.016696194,0.025628727,0.0049672467,0.06161863,0.08327771,0.0010961791,0.009415995,0.0027776433,0.0022549905,0.0105904062,0.008500366,0.049429759,0.030476819199999998,0.1271548505,0.0032437016999999997,0.36956716,0.32051414
6T1VY8XrCMCImAWrg9nJcE,Armin van Buuren,"A State Of Trance (ASOT 874) - Track Recap, Pt. 5",0.652,0.5439675811518938,0.0018714375,0.0009955474,0.009900221,0.11382857,0.00035101754,0.0123039475,0.014297976,0.00014202454,0.00052388094,0.0002059081,7.739990999999999e-05,0.044393628000000004,0.00032417306,0.0135763939,0.000561556902,0.04619634985,9.6487943e-05,0.98037696,0.39546442
2FAWvFvbnIQewuisjPhcmh,Cosmic Gate,Exploration Of Space (ASOT 874),0.695,0.5348407639433328,0.018651843,0.0133647565,0.022932611,0.13879836,0.007309176,0.051043127,0.07129285,0.0006564834,0.002602413,0.002730951,0.00017001792999999998,0.034021437,0.0025027126,0.050396207,0.00736161353,0.0404515647,0.00533552207,0.640436,0.5281616
0geQd4APFu9K4FjqwKkZjp,ALPHA 9,Burning Heart (ASOT 874),0.218,0.5216466234820474,0.012414765,0.035290662,0.024185168,0.036090985,0.0028123467,0.079120785,0.027441861,0.002057934,0.016767712,0.0004616765,0.00038754837,0.0407384876,0.0072537577,0.046752286,0.01275212444,0.0414752485,0.00081703273,0.5893906,0.28643653
05bIw49oVIztN3mwOyYKY5,Avao,Activate (ASOT 874) [Trending Track],0.5429999999999999,0.6903473499849065,0.0004431215,0.0011793696,0.019439988,0.13593684,4.7505237e-05,0.014451038,0.013763379,1.8448409e-05,0.00016911193,1.8017947e-05,3.1716381e-06,0.067194265,0.00024296734000000002,0.0188874942,8.795647991999999e-05,0.006592844630000001,2.07743663e-06,0.98583704,0.39805576
7yHAA8e16KX1IBOswH2KRc,Audien,Wayfarer (ASOT 874),0.75,0.5851590940350145,0.005708802,0.010723143,0.01871222,0.03882961,0.002517748,0.08375649,0.015884036,0.00018594762,0.0003421071,0.00022081984,1.06048392e-05,0.080874896,0.0017526134,0.035255154,0.000342170628,0.01880368285,3.1555717e-05,0.8660588,0.26731107
7iaOnKcGfobqKucWY3XBR1,Armin van Buuren,A State Of Trance (ASOT 874) - Shout Outs,0.878,0.5032389111171145,0.016637595,0.0051921355,0.028893756,0.0501582,0.0014127798,0.016475396,0.01308737,0.002462574,0.0045316205,0.0019083406,0.0023172849,0.054222399,0.0025972112,0.0171028046,0.011790142900000002,0.12309415174999999,0.0006200738100000001,0.7908765,0.38414958
4J02UuHtK28HzY43XpOjz8,Armin van Buuren,EIFORYA (ASOT 874),0.493,0.4036437133989325,0.026496196,0.062108204,0.016972505,0.025894737,0.0105967065,0.08101476,0.050165437,0.0029038147,0.012330952,0.0037175945,0.0024063317999999997,0.0102693802,0.014559285000000002,0.0533347465,0.0690610745,0.0718666151,0.0080356979,0.37287912,0.31108785
25I7GOLJGXTg6Euw3t7f6B,ALPHA 9,Skin (ASOT 874),0.165,0.4522666007457201,0.029195791,0.032045107,0.026827274,0.06856351,0.012611129,0.088036925,0.03802281,0.0017653941,0.026919158,0.0037963202,0.0009698749,0.023574611999999998,0.013044766,0.062422768000000003,0.0184860977,0.04093157455,0.0097299315,0.40421227,0.31905442
4QtksZ3EZhNpiBlNAj3WU6,Above & Beyond,My Own Hymn (ASOT 874) - ALPHA 9 Remix,0.156,0.4932946621537076,0.0082129575,0.033550322,0.014134442,0.035739604,0.0030884666,0.106071495,0.0531896,0.0018465106,0.0045478228,0.0014521878,0.00087889003,0.029449025,0.0076066087,0.050993506,0.009277133000000002,0.0791472976,0.000484328334,0.454765,0.29692575
0MiOAORl4xjf5FR7HruHKx,Armin van Buuren,A State Of Trance (ASOT 874) - Vote For DJ Mag Top 100,0.634,0.5334560787086153,0.005316226,0.0015980642,0.017706014,0.18732084,0.002399222,0.017886514,0.016273638,0.0003304235,0.0014636704,0.0009355914,8.578906300000001e-05,0.043276219,0.00052019346,0.022745371,0.0027989572,0.03958969385,0.0030893818399999997,0.93656355,0.39026663
4nRayAcWEtaviWhQ8O6xCn,Reverse,Absolute Reality (ASOT 874) - ARTY Remix,0.0524,0.4830253649517185,0.06574314,0.022285998,0.033303037,0.02268058,0.0040775444,0.033456262,0.0888581,0.0008152906,0.0059471894,0.0019402577,0.00028740071000000003,0.014600453,0.005885705,0.038348311999999996,0.00684264927,0.075403198,0.00117436092,0.5674068,0.8223766
01GJ1uuXSQycnqSHCk43c7,ALPHA 9,The Night Is Ours (ASOT 874),0.243,0.5507313898206053,0.0035593377,0.01507112,0.029516637,0.038349744,0.00048240775,0.060398806,0.028275436,0.00040469968,0.00037676794,9.937635e-05,9.0152405e-06,0.097007409,0.0027380146600000004,0.04261424900000001,0.000368030865,0.02339024565,9.5978251e-06,0.8307161,0.4277099
